g1entrynr,g2entrynr,g1chr,g2chr,g1concatstart,g1concatstop,g1start,g1stop,g2concatstart,g2concatstop,g2start,g2stop,Distance
1990918,1937741,A01,D01,12129548,12132162,12129548,12132162,1169842997,1169845604,9736940,9739547,1.399999976
1990999,1936340,A01,D01,99137363,99138806,99137363,99138806,1220839443,1220840886,60733386,60734829,3.150000095
1991029,1991811,A01,D01,97037834,97042550,97037834,97042550,1219000008,1219004815,58893951,58898758,0.569999993
1991075,1967167,A01,D01,90281621,90283925,90281621,90283925,1213971923,1213974228,53865866,53868171,1.629999995
1991081,1969474,A01,D01,21308783,21310533,21308783,21310533,1175860426,1175862008,15754369,15755951,3.839999914
1991119,1994474,A01,D01,94938091,94939474,94938091,94939474,1217309953,1217311336,57203896,57205279,2.819999933
1991221,1996988,A01,D01,18910350,18912490,18910350,18912490,1174099445,1174101591,13993388,13995534,1.519999981
1991232,1952673,A01,D01,89586140,89591048,89586140,89591048,1213408836,1213412868,53302779,53306811,1.149999976
1991246,1986434,A01,D01,98417545,98420653,98417545,98420653,1220079448,1220082556,59973391,59976499,3.670000076
1991352,1968547,A01,D01,22209519,22210836,22209519,22210836,1176527734,1176528997,16421677,16422940,0.180000007
1991355,1997039,A01,D01,9900174,9901880,9900174,9901880,1167887477,1167889180,7781420,7783123,0.939999998
1991363,1934341,A01,D01,13447334,13447634,13447334,13447634,1170449961,1170450261,10343904,10344204,1.99000001
1991418,1955090,A01,D01,99342467,99346021,99342467,99346021,1220995371,1220998937,60889314,60892880,1.940000057
1991501,1990316,A01,D01,86767994,86769257,86767994,86769257,1211252925,1211254210,51146868,51148153,1.779999971
1991504,1941998,A01,D01,98479274,98480485,98479274,98480485,1220132829,1220134058,60026772,60028001,1.590000033
1991615,1951609,A01,D01,24099463,24100196,24099463,24100196,1177582947,1177583693,17476890,17477636,6.360000134
1991693,1931159,A01,D01,6392537,6395256,6392537,6395256,1164943526,1164946148,4837469,4840091,1.169999957
1991757,1997886,A01,D01,94217071,94217485,94217071,94217485,1216135266,1216135683,56029209,56029626,1.399999976
1991863,1955052,A01,D01,25647553,25649198,25647553,25649198,1178512971,1178514625,18406914,18408568,4.889999866
1991874,1964332,A01,D01,74880115,74881228,74880115,74881228,1204925549,1204926662,44819492,44820605,2.470000029
1991904,1938549,A01,D01,53917679,53918579,53917679,53918579,1192207668,1192208568,32101611,32102511,4.679999828
1991928,1960147,A01,D01,96336761,96339297,96336761,96339297,1218507079,1218514515,58401022,58408458,1.74000001
1991966,1978655,A01,D01,95784708,95785230,95784708,95785230,1218011239,1218011761,57905182,57905704,5.340000153
1991983,1997299,A01,D01,90047473,90049050,90047473,90049050,1213791600,1213793166,53685543,53687109,2.170000076
1992138,1935872,A01,D01,26114982,26117523,26114982,26117523,1178832519,1178835045,18726462,18728988,4.78000021
1992156,1996790,A01,D01,1048447,1048951,1048447,1048951,1161402329,1161402833,1296272,1296776,4.78000021
1992326,1985240,A01,D01,864569,867478,864569,867478,1160876255,1160877795,770198,771738,5.340000153
1992437,1957196,A01,D01,8079268,8080365,8079268,8080365,1166505630,1166506726,6399573,6400669,3.839999914
1992478,1996715,A01,D01,95293009,95311406,95293009,95311406,1217593236,1217606794,57487179,57500737,2.880000114
1992589,1966398,A01,D01,21271222,21272386,21271222,21272386,1175816905,1175818069,15710848,15712012,3.440000057
1992595,1985805,A01,D01,10949029,10950941,10949029,10950941,1168845977,1168847854,8739920,8741797,0.959999979
1992672,1954569,A01,D01,92081143,92082235,92081143,92082235,1215372858,1215373928,55266801,55267871,1.429999948
1992675,1970881,A01,D01,89201851,89202763,89201851,89202763,1212965898,1212967092,52859841,52861035,3.920000076
1992677,1986300,A01,D01,19617944,19683669,19617944,19683669,1174686311,1174737576,14580254,14631519,3.519999981
1992776,1940481,A01,D01,11185542,11187776,11185542,11187776,1169091942,1169094181,8985885,8988124,1.49000001
1992786,1974275,A01,D01,14159450,14164263,14159450,14164263,1170974101,1170978922,10868044,10872865,5.960000038
1992817,1984306,A01,D01,1736793,1738636,1736793,1738636,1161985879,1161987773,1879822,1881716,0.860000014
1992915,1984186,A01,D01,62015231,62019335,62015231,62019335,1199269882,1199273883,39163825,39167826,1.669999957
1992970,1991289,A01,D01,88667004,88670954,88667004,88670954,1212516671,1212519758,52410614,52413701,5.699999809
1993007,1995103,A01,D01,9994886,9995972,9994886,9995972,1168008930,1168010019,7902873,7903962,2.420000076
1993012,1936792,A01,D01,92046471,92049570,92046471,92049570,1215320419,1215323524,55214362,55217467,1.49000001
1993045,1959062,A01,D01,19118344,19123797,19118344,19123797,1174233444,1174239049,14127387,14132992,2.880000114
1993096,1980170,A01,D01,99533271,99535470,99533271,99535470,1221196476,1221198697,61090419,61092640,5.110000134
1993114,1994022,A01,D01,21173314,21174070,21173314,21174070,1175732802,1175733558,15626745,15627501,6.650000095
1993242,1995492,A01,D01,75278164,75279394,75278164,75279394,1205186785,1205187965,45080728,45081908,4.010000229
1993255,1994912,A01,D01,99775991,99779017,99775991,99779017,1221437826,1221440796,61331769,61334739,1.220000029
1993300,1971955,A01,D01,17379341,17380956,17379341,17380956,1173008842,1173010457,12902785,12904400,NA
1993300,1996725,A01,D01,17379341,17380956,17379341,17380956,1173121262,1173122877,13015205,13016820,5.960000038
1993352,1930110,A01,D01,89214887,89216085,89214887,89216085,1212977001,1212978199,52870944,52872142,4.380000114
1993359,1990486,A01,D01,92165296,92167514,92165296,92167514,1215416675,1215418893,55310618,55312836,3.519999981
1993452,1964592,A01,D01,15352301,15356446,15352301,15356446,1171529647,1171533175,11423590,11427118,1.669999957
1993522,1960080,A01,D01,99436878,99439378,99436878,99439378,1221093699,1221096389,60987642,60990332,3.079999924
1993536,1955326,A01,D01,3985938,3990924,3985938,3990924,1163787590,1163792648,3681533,3686591,2.529999971
1993616,1950251,A01,D01,27852438,27852807,27852438,27852807,1179686131,1179688347,19580074,19582290,1.049999952
1993844,1966393,A01,D01,99292735,99294379,99292735,99294379,1220965560,1220967470,60859503,60861413,4.480000019
1993920,1964215,A01,D01,90885742,90886228,90885742,90886228,1214495689,1214496181,54389632,54390124,2.579999924
1994033,1969501,A01,D01,571320,576953,571320,576953,1160587387,1160595604,481330,489547,3.589999914
1994159,1988053,A01,D01,92524979,92526050,92524979,92526050,1215717829,1215718906,55611772,55612849,3.00999999
1994261,1937837,A01,D01,92459248,92460618,92459248,92460618,1215672798,1215674104,55566741,55568047,3.75
1994267,1973950,A01,D01,88715867,88718975,88715867,88718975,1212551857,1212554962,52445800,52448905,2.029999971
1994486,1970239,A01,D01,98739388,98739802,98739388,98739802,1220489818,1220490235,60383761,60384178,1.899999976
1994492,1957459,A01,D01,169898,172913,169898,172913,1160256519,1160259571,150462,153514,2.25999999
1994512,1944050,A01,D01,10985337,10987252,10985337,10987252,1168905356,1168907267,8799299,8801210,2.029999971
1994536,1976465,A01,D01,12195563,12200006,12195563,12200006,1169919594,1169922488,9813537,9816431,1.49000001
1994569,1974876,A01,D01,94900879,94901617,94900879,94901617,1217273343,1217274081,57167286,57168024,2.880000114
1994627,1954498,A01,D01,96087303,96089441,96087303,96089441,1218229675,1218231810,58123618,58125753,2.319999933
1994666,1998971,A01,D01,23702663,23705242,23702663,23705242,1177370741,1177382713,17264684,17276656,1.779999971
1994737,1955972,A01,D01,40961,41405,40961,41405,1160112613,1160113057,6556,7000,0.620000005
1994781,1996269,A01,D01,75372,79221,75372,79221,1160160405,1160164237,54348,58180,1.279999971
1994881,1987421,A01,D01,726829,731316,726829,731316,1160728008,1160733874,621951,627817,1.74000001
1995005,1990896,A01,D01,99425660,99429833,99425660,99429833,1221082361,1221088725,60976304,60982668,2.470000029
1995091,1950632,A01,D01,91500054,91501707,91500054,91501707,1214986938,1214988585,54880881,54882528,1.629999995
1995151,1971362,A01,D01,68217,69655,68217,69655,1160153140,1160154573,47083,48516,0.050000001
1995208,1931133,A01,D01,99383203,99385291,99383203,99385291,1221045086,1221047174,60939029,60941117,1.309999943
1995229,1983612,A01,D01,99150073,99153161,99150073,99153161,1220852282,1220855315,60746225,60749258,0.300000012
1995316,1986714,A01,D01,98093406,98096452,98093406,98096452,1219763777,1219766803,59657720,59660746,4.679999828
1995379,1930913,A01,D01,64068955,64072738,64068955,64072738,1200609584,1200613240,40503527,40507183,0.579999983
1995443,1963713,A01,D01,420575,422536,420575,422536,1160482375,1160484300,376318,378243,0.899999976
1995701,1955567,A01,D01,19587052,19589110,19587052,19589110,1174660156,1174662207,14554099,14556150,NA
1995776,1989350,A01,D01,99440240,99443017,99440240,99443017,1221097408,1221100190,60991351,60994133,0.939999998
1995779,1976531,A01,D01,11479495,11483547,11479495,11483547,1169262404,1169266459,9156347,9160402,1.169999957
1995863,1986914,A01,D01,7364596,7367509,7364596,7367509,1165753630,1165755394,5647573,5649337,5.699999809
1995885,1986859,A01,D01,87782254,87785096,87782254,87785096,1211943557,1211946399,51837500,51840342,3.00999999
1995904,1955433,A01,D01,251024,260711,251024,260711,1160340278,1160349914,234221,243857,1.100000024
1995930,1931718,A01,D01,19943135,19943972,19943135,19943972,1174970305,1174971142,14864248,14865085,3.220000029
1995931,1944195,A01,D01,1270693,1277010,1270693,1277010,1161589092,1161595443,1483035,1489386,0.769999981
1995967,1958532,A01,D01,1312323,1323339,1312323,1323339,1161640861,1161647674,1534804,1541617,2.220000029
1996065,1962890,A01,D01,68185357,68186518,68185357,68186518,1201844407,1201845572,41738350,41739515,4.480000019
1996084,1954093,A01,D01,99863165,99864879,99863165,99864879,1221517590,1221519307,61411533,61413250,3.079999924
1996094,1995386,A01,D01,20697343,20701722,20697343,20701722,1175391740,1175396004,15285683,15289947,0.939999998
1996123,1966441,A01,D01,13561481,13562294,13561481,13562294,1170504545,1170505361,10398488,10399304,5
1996161,1945276,A01,D01,86923514,86924317,86923514,86924317,1211404443,1211405320,51298386,51299263,1.370000005
1996166,1931751,A01,D01,12240356,12244290,12240356,12244290,1169967253,1169971176,9861196,9865119,2.220000029
1996171,1980582,A01,D01,94148048,94149176,94148048,94149176,1216214981,1216215987,56108924,56109930,1.279999971
1996173,1983316,A01,D01,39143031,39144431,39143031,39144431,1185665409,1185666810,25559352,25560753,6.360000134
1996175,1977725,A01,D01,12380255,12380489,12380255,12380489,1170105956,1170106190,9999899,10000133,3.670000076
1996219,1932597,A01,D01,14225796,14227787,14225796,14227787,1171025395,1171027377,10919338,10921320,1.899999976
1996246,1948289,A01,D01,11005391,11007121,11005391,11007121,1168920625,1168922361,8814568,8816304,2.170000076
1996273,1989152,A01,D01,2786572,2788315,2786572,2788315,1162794034,1162795786,2687977,2689729,1.460000038
1996367,1943822,A01,D01,23561570,23564157,23561570,23564157,1177261991,1177264604,17155934,17158547,0.569999993
1996375,1982050,A01,D01,78170380,78174540,78170380,78174540,1209247668,1209251826,49141611,49145769,0.360000014
1996420,1990301,A01,D01,21060434,21061309,21060434,21061309,1175615276,1175616153,15509219,15510096,5.21999979
1996503,1939290,A01,D01,80320565,80322708,80320565,80322708,1208386405,1208388554,48280348,48282497,1.559999943
1996504,1941777,A01,D01,34219500,34229024,34219500,34229024,1183308029,1183315752,23201972,23209695,2.170000076
1996546,1969413,A01,D01,94908706,94914920,94908706,94914920,1217282759,1217291347,57176702,57185290,1.120000005
1996575,1934607,A01,D01,97533,103883,97533,103883,1160181641,1160187205,75584,81148,3.079999924
1996581,1986449,A01,D01,1303839,1308420,1303839,1308420,1161631855,1161637576,1525798,1531519,1.779999971
1996584,1934975,A01,D01,9812999,9815081,9812999,9815081,1167808105,1167810185,7702048,7704128,1.399999976
1996809,1960160,A01,D01,4038650,4040456,4038650,4040456,1163828767,1163830634,3722710,3724577,2.220000029
1996833,1959770,A01,D01,56863452,56865147,56863452,56865147,1196616848,1196618375,36510791,36512318,2.220000029
1996920,1959072,A01,D01,94166325,94166775,94166325,94166775,1216185181,1216185628,56079124,56079571,4.579999924
1997032,1981698,A01,D01,98072366,98075026,98072366,98075026,1219743851,1219746333,59637794,59640276,6.21999979
1997043,1946290,A01,D01,10254891,10257017,10254891,10257017,1168202216,1168204366,8096159,8098309,1.779999971
1997044,1949139,A01,D01,75798620,75800003,75798620,75800003,1205576398,1205576848,45470341,45470791,3.079999924
1997083,1980196,A01,D01,85075909,85083802,85075909,85083802,1210318914,1210326801,50212857,50220744,3.75
1997134,1998441,A01,D01,11905275,11908576,11905275,11908576,1169653681,1169656940,9547624,9550883,0.25999999
1997197,1931627,A01,D01,6515215,6520383,6515215,6520383,1165058255,1165063661,4952198,4957604,2.75999999
1997276,1968630,A01,D01,98875984,98878064,98875984,98878064,1220602522,1220604423,60496465,60498366,3.220000029
1997280,1954554,A01,D01,11211125,11212013,11211125,11212013,1169111121,1169111742,9005064,9005685,5.699999809
1997316,1963080,A01,D01,88144912,88149537,88144912,88149537,1212206705,1212207545,52100648,52101488,0.810000002
1997367,1993750,A01,D01,7791768,7792403,7791768,7792403,1166339373,1166340006,6233316,6233949,5
1997404,1978670,A01,D01,99648199,99657641,99648199,99657641,1221272676,1221282088,61166619,61176031,2.369999886
1997414,1954059,A01,D01,33313842,33321451,33313842,33321451,1182302510,1182310261,22196453,22204204,3.75
1997434,1946117,A01,D01,668749,672133,668749,672133,1160699137,1160702478,593080,596421,2.529999971
1997444,1990025,A01,D01,47033181,47035370,47033181,47035370,1189088195,1189090410,28982138,28984353,0.050000001
1997530,1946090,A01,D01,632804,635495,632804,635495,1160650984,1160653620,544927,547563,2.069999933
1997575,1961995,A01,D01,12504324,12505957,12504324,12505957,1170136740,1170138373,10030683,10032316,3.920000076
1997579,1966856,A01,D01,26225911,26226283,26225911,26226283,1178908281,1178908650,18802224,18802593,1.629999995
1997587,1933047,A01,D01,14171415,14173463,14171415,14173463,1170992591,1170994639,10886534,10888582,0.460000008
1997589,1990368,A01,D01,16579028,16582059,16579028,16582059,1172634483,1172638258,12528426,12532201,1.340000033
1997605,1964748,A01,D01,1331502,1335072,1331502,1335072,1161656956,1161660536,1550899,1554479,4.099999905
1997625,1937603,A01,D01,31788175,31789207,31788175,31789207,1181320462,1181322130,21214405,21216073,4.889999866
1997711,1983998,A01,D01,83247579,83250036,83247579,83250036,1207193577,1207196967,47087520,47090910,3.289999962
1997764,1984697,A01,D01,9824394,9827292,9824394,9827292,1167817014,1167819893,7710957,7713836,2.170000076
1997800,1948885,A01,D01,95279877,95290098,95279877,95290098,1217579674,1217585922,57473617,57479865,2.119999886
1997823,1956158,A01,D01,20986962,20987734,20986962,20987734,1175597815,1175598589,15491758,15492532,5.110000134
1997885,1969706,A01,D01,90732155,90734075,90732155,90734075,1214323319,1214325234,54217262,54219177,2.119999886
1997941,1966027,A01,D01,97903038,97905054,97903038,97905054,1219639907,1219641919,59533850,59535862,3.079999924
1997951,1944065,A01,D01,96327267,96328080,96327267,96328080,1218496981,1218497803,58390924,58391746,0.980000019
1998101,1974212,A01,D01,5347016,5350503,5347016,5350503,1164769799,1164773273,4663742,4667216,3.519999981
1998248,1929654,A01,D01,4450571,4453226,4450571,4453226,1164206383,1164209771,4100326,4103714,2.319999933
1998427,1949647,A01,D01,99569645,99572640,99569645,99572640,1221210475,1221213478,61104418,61107421,3.519999981
1998480,1972700,A01,D01,79361665,79366793,79361665,79366793,1208761698,1208766891,48655641,48660834,4.480000019
1998590,1955228,A01,D01,68868701,68873919,68868701,68873919,1202137087,1202139153,42031030,42033096,4.380000114
1998629,1993476,A01,D01,18967627,18969367,18967627,18969367,1174142467,1174144207,14036410,14038150,0.709999979
1998664,1975416,A01,D01,31513806,31514298,31513806,31514298,1181183180,1181183672,21077123,21077615,6.5
1998728,1932239,A01,D01,26302654,26304153,26302654,26304153,1178970792,1178972291,18864735,18866234,1.49000001
1998749,1936890,A01,D01,7716780,7721074,7716780,7721074,1166276739,1166280990,6170682,6174933,4.679999828
1998852,1966722,A01,D01,93892230,93892887,93892230,93892887,1216317110,1216317767,56211053,56211710,3.289999962
1998856,1971480,A01,D01,98387095,98390140,98387095,98390140,1220051114,1220054184,59945057,59948127,2.069999933
1998864,1943520,A01,D01,13582649,13583210,13582649,13583210,1170521387,1170521942,10415330,10415885,0.939999998
1998963,1990444,A01,D01,5334150,5337014,5334150,5337014,1164751292,1164754139,4645235,4648082,1.25
1998976,1982612,A01,D01,75444051,75444507,75444051,75444507,1205358556,1205359012,45252499,45252955,3.220000029
1999056,1974595,A01,D01,6696877,6698082,6696877,6698082,1165234112,1165235477,5128055,5129420,6.949999809
1999069,1950930,A01,D01,10379135,10379700,10379135,10379700,1168256165,1168256714,8150108,8150657,4.889999866
1999075,1991526,A01,D01,26299711,26301082,26299711,26301082,1178967494,1178969585,18861437,18863528,2.880000114
1999092,1962665,A01,D01,33931823,33934710,33931823,33934710,1182584448,1182587373,22478391,22481316,0.74000001
1999097,1956727,A01,D01,75421341,75428577,75421341,75428577,1205308901,1205316392,45202844,45210335,2.819999933
1999159,1946491,A01,D01,94482076,94482619,94482076,94482619,1215952842,1215953385,55846785,55847328,0.660000026
1999181,1942766,A01,D01,292446,292830,292446,292830,1160389227,1160389611,283170,283554,5.110000134
1999255,1962921,A01,D01,59260859,59266541,59260859,59266541,1194037542,1194043259,33931485,33937202,3.150000095
1999298,1930315,A01,D01,95703937,95704645,95703937,95704645,1217949896,1217950604,57843839,57844547,4.28000021
1999323,1980590,A01,D01,96285888,96286410,96285888,96286410,1218422571,1218423093,58316514,58317036,4.010000229
1999360,1981514,A01,D01,78195484,78195721,78195484,78195721,1209235071,1209235308,49129014,49129251,3.839999914
1999442,1934918,A01,D01,98517836,98520405,98517836,98520405,1220200230,1220205938,60094173,60099881,1.429999948
1999748,1958243,A01,D01,45166950,45167154,45166950,45167154,1187876967,1187877186,27770910,27771129,1.399999976
1999805,1992288,A01,D01,60105154,60151033,60105154,60151033,1198548173,1198585649,38442116,38479592,1.860000014
1999895,1983304,A01,D01,314918,316400,314918,316400,1160407251,1160408733,301194,302676,2.220000029
1999936,1951694,A01,D01,90459536,90460361,90459536,90460361,1214136125,1214136947,54030068,54030890,3.670000076
1999937,1937162,A01,D01,99420526,99422186,99420526,99422186,1221075613,1221077280,60969556,60971223,1.340000033
2000018,1973700,A01,D01,1344817,1346494,1344817,1346494,1161668321,1161669998,1562264,1563941,2.75999999
